n,Time,year,month,dayDay,day,Num,Customer,cust_name,Item,ItemCode,ItemCodeSub,Quantity,UnitPrice,Tax,Amount,Des,ReceiptNo,Cost,Profit,Goods
684,16/7/2018,2018,7,16,1,71115,Thompson Lighting Stores:Store #40,Th53,Tapestry (8/60 watt)  Faux Alabaster Glass,AB79,ThompTape559,20,0.55,27.27272727,300,71115Thompson Lighting Stores:Store #40Tapestry (8/60 watt)  Faux Alabaster Glass,1794,75,225,Tapestry (8/60 watt)  Faux Alabaster Glass
307,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20,Cole Beve597,9,1.222222222,11.78181818,129.6,"71077Cole Home Builders:Phase 1 - Lot 5Beveled Mirror, Etched Ribbed Glass (75 watt max)",1417,73.49,56.11,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
308,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",AB27,Cole Bras594,20,0.55,26.18181818,288,"71077Cole Home Builders:Phase 1 - Lot 5BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",1418,140,148,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)"
309,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",AB28,Cole Broa598,3,3.666666667,11.78181818,129.6,"71077Cole Home Builders:Phase 1 - Lot 5Broadway Collection, Polished Brass, 6 Light (60 watt max)",1419,60,69.6,"Broadway Collection, Polished Brass, 6 Light (60 watt max)"
310,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",AB34,Cole Brus600,45,0.244444444,16.36363636,180,"71077Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, (3-60 watt, Med) Ribbed Glass",1420,60,120,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass"
311,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",AB35,Cole Brus599,12,0.916666667,4.090909091,45,"71077Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1421,37,8,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
312,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",AB36,Cole Brus601,9,1.222222222,18,198,"71077Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",1422,100,98,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass"
313,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"Cand. Light, 20 watts (8 pack)",AB38,Cole Cand606,27,0.407407407,6.872727273,75.6,"71077Cole Home Builders:Phase 1 - Lot 5Cand. Light, 20 watts (8 pack)",1423,36,39.6,"Cand. Light, 20 watts (8 pack)"
314,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,Chestnut (3/60 watt)  Marble Glass,AB39,Cole Ches604,9,1.222222222,26.59090909,292.5,71077Cole Home Builders:Phase 1 - Lot 5Chestnut (3/60 watt)  Marble Glass,1424,97.2,195.3,Chestnut (3/60 watt)  Marble Glass
315,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",AB45,Cole Die 595,2,5.5,11.12727273,122.4,"71077Cole Home Builders:Phase 1 - Lot 5Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1425,77.06,45.34,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
316,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,Frosted Taupe (3/60 watt)  Marble Glass,AB55,Cole Fros605,11,1,25.36363636,279,71077Cole Home Builders:Phase 1 - Lot 5Frosted Taupe (3/60 watt)  Marble Glass,1426,89.21,189.79,Frosted Taupe (3/60 watt)  Marble Glass
317,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"Pendant Bar, Cobblestone, 50lbs. max",AB65,Cole Pend602,9,1.222222222,2.045454545,22.5,"71077Cole Home Builders:Phase 1 - Lot 5Pendant Bar, Cobblestone, 50lbs. max",1427,11.37,11.13,"Pendant Bar, Cobblestone, 50lbs. max"
318,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"Specialty Bulbs, 100 watt (6 pack)",AB74,Cole Spec607,4,2.75,1.8,19.8,"71077Cole Home Builders:Phase 1 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1428,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
319,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"Specialty, Stage & Studio Bulbs  60 watt",AB75,Cole Spec608,2,5.5,2.659090909,29.25,"71077Cole Home Builders:Phase 1 - Lot 5Specialty, Stage & Studio Bulbs  60 watt",1429,12.5,16.75,"Specialty, Stage & Studio Bulbs  60 watt"
320,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"Sunset, Clear Glass, 1-100 watt max.",AB78,Cole Suns596,8,1.375,5.727272727,63,"71077Cole Home Builders:Phase 1 - Lot 5Sunset, Clear Glass, 1-100 watt max.",1430,35,28,"Sunset, Clear Glass, 1-100 watt max."
321,31/7/2018,2018,7,31,2,71077,Cole Home Builders:Phase 1 - Lot 5,Co8,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85,Cole Vero603,4,2.75,12.27272727,135,"71077Cole Home Builders:Phase 1 - Lot 5Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1431,70,65,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
561,24/7/2018,2018,7,24,2,71097,Miscellaneous - Retail:Sean Martin,Se45,"Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)",AB24,MisceBlac574,34,0.323529412,68.18181818,750,"71097Miscellaneous - Retail:Sean MartinBlack Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)",1671,400,350,"Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)"
562,24/7/2018,2018,7,24,2,71097,Miscellaneous - Retail:Sean Martin,Se45,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",AB35,MisceBrus576,20,0.55,6.818181818,75,"71097Miscellaneous - Retail:Sean MartinBrushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1672,55.5,19.5,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
563,24/7/2018,2018,7,24,2,71097,Miscellaneous - Retail:Sean Martin,Se45,"Domes, White, 59x21x6 5/8 ht, 120v HPF",AB46,MisceDome577,4,2.75,4.090909091,45,"71097Miscellaneous - Retail:Sean MartinDomes, White, 59x21x6 5/8 ht, 120v HPF",1673,19,26,"Domes, White, 59x21x6 5/8 ht, 120v HPF"
564,24/7/2018,2018,7,24,2,71097,Miscellaneous - Retail:Sean Martin,Se45,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",AB47,MisceDrop578,5,2.2,3.818181818,42,"71097Miscellaneous - Retail:Sean MartinDrop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1674,21.44,20.56,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF"
565,24/7/2018,2018,7,24,2,71097,Miscellaneous - Retail:Sean Martin,Se45,Golden Umber (100 watt)  Six Light Chandelier,AB58,MisceGold575,65,0.169230769,57.27272727,630,71097Miscellaneous - Retail:Sean MartinGolden Umber (100 watt)  Six Light Chandelier,1675,170,460,Golden Umber (100 watt)  Six Light Chandelier
756,17/7/2018,2018,7,17,2,71129,Kern Lighting Warehouse:Store #01,Ke19,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.",AB18,Kern Athe572,87,0.126436782,295.4545455,3250,"71129Kern Lighting Warehouse:Store #01Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.",1866,1500,1750,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max."
757,17/7/2018,2018,7,17,2,71129,Kern Lighting Warehouse:Store #01,Ke19,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20,Kern Beve567,65,0.169230769,87.27272727,960,"71129Kern Lighting Warehouse:Store #01Beveled Mirror, Etched Ribbed Glass (75 watt max)",1867,489.94,470.06,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
758,17/7/2018,2018,7,17,2,71129,Kern Lighting Warehouse:Store #01,Ke19,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",AB47,Kern Drop569,75,0.146666667,57.27272727,630,"71129Kern Lighting Warehouse:Store #01Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1868,321.63,308.37,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF"
759,17/7/2018,2018,7,17,2,71129,Kern Lighting Warehouse:Store #01,Ke19,"Flat Glass, (25 watt max) Polished Brass, 4 light",AB49,Kern Flat570,25,0.44,56.81818182,625,"71129Kern Lighting Warehouse:Store #01Flat Glass, (25 watt max) Polished Brass, 4 light",1869,303.07,321.93,"Flat Glass, (25 watt max) Polished Brass, 4 light"
760,17/7/2018,2018,7,17,2,71129,Kern Lighting Warehouse:Store #01,Ke19,Golden Umber (100 watt)  Six Light Chandelier,AB58,Kern Gold573,800,0.01375,715.9090909,7875,71129Kern Lighting Warehouse:Store #01Golden Umber (100 watt)  Six Light Chandelier,1870,2125,5750,Golden Umber (100 watt)  Six Light Chandelier
761,17/7/2018,2018,7,17,2,71129,Kern Lighting Warehouse:Store #01,Ke19,"Pendant Bar, Textured White, 50lbs max",AB66,Kern Pend568,125,0.088,56.81818182,625,"71129Kern Lighting Warehouse:Store #01Pendant Bar, Textured White, 50lbs max",1871,269.23,355.77,"Pendant Bar, Textured White, 50lbs max"
762,17/7/2018,2018,7,17,2,71129,Kern Lighting Warehouse:Store #01,Ke19,"Sunset, Clear Glass, 1-100 watt max.",AB78,Kern Suns566,154,0.071428571,111.3636364,1225,"71129Kern Lighting Warehouse:Store #01Sunset, Clear Glass, 1-100 watt max.",1872,612.5,612.5,"Sunset, Clear Glass, 1-100 watt max."
763,17/7/2018,2018,7,17,2,71129,Kern Lighting Warehouse:Store #01,Ke19,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85,Kern Vero571,112,0.098214286,340.9090909,3750,"71129Kern Lighting Warehouse:Store #01Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1873,1750,2000,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
337,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20,Cole Beve525,9,1.222222222,11.78181818,129.6,"71079Cole Home Builders:Phase 1 - Lot 5Beveled Mirror, Etched Ribbed Glass (75 watt max)",1447,73.49,56.11,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
338,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",AB27,Cole Bras522,20,0.55,26.18181818,288,"71079Cole Home Builders:Phase 1 - Lot 5BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",1448,140,148,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)"
339,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",AB28,Cole Broa526,3,3.666666667,11.78181818,129.6,"71079Cole Home Builders:Phase 1 - Lot 5Broadway Collection, Polished Brass, 6 Light (60 watt max)",1449,60,69.6,"Broadway Collection, Polished Brass, 6 Light (60 watt max)"
340,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",AB34,Cole Brus528,45,0.244444444,16.36363636,180,"71079Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, (3-60 watt, Med) Ribbed Glass",1450,60,120,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass"
341,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",AB35,Cole Brus527,12,0.916666667,4.090909091,45,"71079Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1451,37,8,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
342,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",AB36,Cole Brus529,9,1.222222222,18,198,"71079Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",1452,100,98,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass"
343,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"Cand. Light, 20 watts (8 pack)",AB38,Cole Cand534,27,0.407407407,6.872727273,75.6,"71079Cole Home Builders:Phase 1 - Lot 5Cand. Light, 20 watts (8 pack)",1453,36,39.6,"Cand. Light, 20 watts (8 pack)"
344,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,Chestnut (3/60 watt)  Marble Glass,AB39,Cole Ches532,9,1.222222222,26.59090909,292.5,71079Cole Home Builders:Phase 1 - Lot 5Chestnut (3/60 watt)  Marble Glass,1454,97.2,195.3,Chestnut (3/60 watt)  Marble Glass
345,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",AB45,Cole Die 523,2,5.5,11.12727273,122.4,"71079Cole Home Builders:Phase 1 - Lot 5Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1455,77.06,45.34,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
346,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,Frosted Taupe (3/60 watt)  Marble Glass,AB55,Cole Fros533,11,1,25.36363636,279,71079Cole Home Builders:Phase 1 - Lot 5Frosted Taupe (3/60 watt)  Marble Glass,1456,89.21,189.79,Frosted Taupe (3/60 watt)  Marble Glass
347,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"Pendant Bar, Cobblestone, 50lbs. max",AB65,Cole Pend530,9,1.222222222,2.045454545,22.5,"71079Cole Home Builders:Phase 1 - Lot 5Pendant Bar, Cobblestone, 50lbs. max",1457,11.37,11.13,"Pendant Bar, Cobblestone, 50lbs. max"
348,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"Specialty Bulbs, 100 watt (6 pack)",AB74,Cole Spec535,4,2.75,1.8,19.8,"71079Cole Home Builders:Phase 1 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1458,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
349,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"Specialty, Stage & Studio Bulbs  60 watt",AB75,Cole Spec536,2,5.5,2.659090909,29.25,"71079Cole Home Builders:Phase 1 - Lot 5Specialty, Stage & Studio Bulbs  60 watt",1459,12.5,16.75,"Specialty, Stage & Studio Bulbs  60 watt"
350,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"Sunset, Clear Glass, 1-100 watt max.",AB78,Cole Suns524,8,1.375,5.727272727,63,"71079Cole Home Builders:Phase 1 - Lot 5Sunset, Clear Glass, 1-100 watt max.",1460,35,28,"Sunset, Clear Glass, 1-100 watt max."
351,12/7/2018,2018,7,12,4,71079,Cole Home Builders:Phase 1 - Lot 5,Co8,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85,Cole Vero531,4,2.75,12.27272727,135,"71079Cole Home Builders:Phase 1 - Lot 5Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1461,70,65,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
491,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",AB13,Cole 18x8515,7,1.571428571,10.8,118.8,"71089Cole Home Builders:Phase 1 - Lot 518x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1601,65.19,53.61,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
492,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,"2032 Series, (3-60 watt, Med) Desert Stone Finish",AB14,Cole 2032513,8,1.375,5.4,59.4,"71089Cole Home Builders:Phase 1 - Lot 52032 Series, (3-60 watt, Med) Desert Stone Finish",1602,36,23.4,"2032 Series, (3-60 watt, Med) Desert Stone Finish"
493,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,"Acid Verde, 10x21x10, 2-60 watt cand.",AB16,Cole Acid508,6,1.833333333,9.490909091,104.4,"71089Cole Home Builders:Phase 1 - Lot 5Acid Verde, 10x21x10, 2-60 watt cand.",1603,60,44.4,"Acid Verde, 10x21x10, 2-60 watt cand."
494,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,Chestnut (3/60 watt)  Marble Glass,AB39,Cole Ches511,9,1.222222222,26.59090909,292.5,71089Cole Home Builders:Phase 1 - Lot 5Chestnut (3/60 watt)  Marble Glass,1604,97.2,195.3,Chestnut (3/60 watt)  Marble Glass
495,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",AB47,Cole Drop517,14,0.785714286,10.30909091,113.4,"71089Cole Home Builders:Phase 1 - Lot 5Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1605,64.33,49.07,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF"
496,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",AB52,Cole Fluo519,4,2.75,1.227272727,13.5,"71089Cole Home Builders:Phase 1 - Lot 5Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1606,6.34,7.16,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
497,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,"Specialty Bulbs, 100 watt (6 pack)",AB74,Cole Spec520,9,1.222222222,4.5,49.5,"71089Cole Home Builders:Phase 1 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1607,23.75,25.75,"Specialty Bulbs, 100 watt (6 pack)"
498,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,"Specialty, Stage & Studio Bulbs  60 watt",AB75,Cole Spec521,3,3.666666667,3.190909091,35.1,"71089Cole Home Builders:Phase 1 - Lot 5Specialty, Stage & Studio Bulbs  60 watt",1608,15,20.1,"Specialty, Stage & Studio Bulbs  60 watt"
499,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,"Sunset, Clear Glass, 1-100 watt max.",AB78,Cole Suns509,12,0.916666667,8.590909091,94.5,"71089Cole Home Builders:Phase 1 - Lot 5Sunset, Clear Glass, 1-100 watt max.",1609,52.5,42,"Sunset, Clear Glass, 1-100 watt max."
500,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,Tapestry (8/60 watt)  Faux Alabaster Glass,AB79,Cole Tape510,18,0.611111111,24.54545455,270,71089Cole Home Builders:Phase 1 - Lot 5Tapestry (8/60 watt)  Faux Alabaster Glass,1610,75,195,Tapestry (8/60 watt)  Faux Alabaster Glass
501,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",AB82,Cole Tape514,3,3.666666667,7.363636364,81,"71089Cole Home Builders:Phase 1 - Lot 5Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1611,30,51,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10"
502,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",AB84,Cole Tiff512,2,5.5,16.69090909,183.6,"71089Cole Home Builders:Phase 1 - Lot 5Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",1612,96,87.6,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)"
503,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85,Cole Vero518,4,2.75,12.27272727,135,"71089Cole Home Builders:Phase 1 - Lot 5Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1613,70,65,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
504,5/7/2018,2018,7,5,4,71089,Cole Home Builders:Phase 1 - Lot 5,Co8,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",AB88,Cole Whit516,24,0.458333333,7.854545455,86.4,"71089Cole Home Builders:Phase 1 - Lot 5White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",1614,45,41.4,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass"
322,27/7/2018,2018,7,27,5,71078,Cole Home Builders:Phase 1 - Lot 5,Co8,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20,Cole Beve582,9,1.222222222,11.78181818,129.6,"71078Cole Home Builders:Phase 1 - Lot 5Beveled Mirror, Etched Ribbed Glass (75 watt max)",1432,73.49,56.11,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
323,27/7/2018,2018,7,27,5,71078,Cole Home Builders:Phase 1 - Lot 5,Co8,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",AB27,Cole Bras579,20,0.55,26.18181818,288,"71078Cole Home Builders:Phase 1 - Lot 5BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",1433,140,148,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)"
324,27/7/2018,2018,7,27,5,71078,Cole Home Builders:Phase 1 - Lot 5,Co8,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",AB28,Cole Broa583,3,3.666666667,11.78181818,129.6,"71078Cole Home Builders:Phase 1 - Lot 5Broadway Collection, Polished Brass, 6 Light (60 watt max)",1434,60,69.6,"Broadway Collection, Polished Brass, 6 Light (60 watt max)"
325,27/7/2018,2018,7,27,5,71078,Cole Home Builders:Phase 1 - Lot 5,Co8,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",AB34,Cole Brus585,45,0.244444444,16.36363636,180,"71078Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, (3-60 watt, Med) Ribbed Glass",1435,60,120,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass"
326,27/7/2018,2018,7,27,5,71078,Cole Home Builders:Phase 1 - Lot 5,Co8,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",AB35,Cole Brus584,12,0.916666667,4.090909091,45,"71078Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1436,37,8,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
327,27/7/2018,2018,7,27,5,71078,Cole Home Builders:Phase 1 - Lot 5,Co8,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",AB36,Cole Brus586,9,1.222222222,18,198,"71078Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",1437,100,98,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass"
328,27/7/2018,2018,7,27,5,71078,Cole Home Builders:Phase 1 - Lot 5,Co8,"Cand. Light, 20 watts (8 pack)",AB38,Cole Cand591,27,0.407407407,6.872727273,75.6,"71078Cole Home Builders:Phase 1 - Lot 5Cand. Light, 20 watts (8 pack)",1438,36,39.6,"Cand. Light, 20 watts (8 pack)"
329,27/7/2018,2018,7,27,5,71078,Cole Home Builders:Phase 1 - Lot 5,Co8,Chestnut (3/60 watt)  Marble Glass,AB39,Cole Ches589,9,1.222222222,26.59090909,292.5,71078Cole Home Builders:Phase 1 - Lot 5Chestnut (3/60 watt)  Marble Glass,1439,97.2,195.3,Chestnut (3/60 watt)  Marble Glass
